E_nu,Te_center,sigma_e,sigma_x
1.570299999999999940e+01,7.722449477838010168e+00,4.584759301430880757e-45,7.644621017122266225e-46
1.572199999999999953e+01,7.722449477838010168e+00,4.585130073418643201e-45,7.647300150997468155e-46
1.574099999999999966e+01,7.722449477838010168e+00,4.585500187807090740e-45,7.649976376969710358e-46
1.575999999999999979e+01,7.722449477838010168e+00,4.585869646315949911e-45,7.652649693111931917e-46
1.577800000000000047e+01,7.722449477838010168e+00,4.586219056184797043e-45,7.655179622580919131e-46
1.579700000000000060e+01,7.722449477838010168e+00,4.586587242365277840e-45,7.657847266932722222e-46
1.581600000000000072e+01,7.722449477838010168e+00,4.586954777697279609e-45,7.660511996159675455e-46
1.583500000000000085e+01,7.722449477838010168e+00,4.587321663875190012e-45,7.663173808593615576e-46
1.585299999999999976e+01,7.722449477838010168e+00,4.587668642979986871e-45,7.665692833621879264e-46
1.587199999999999989e+01,7.722449477838010168e+00,4.588034269854532575e-45,7.668348961438444038e-46
1.589100000000000001e+01,7.722449477838010168e+00,4.588399252532482337e-45,7.671002167914209911e-46
1.591000000000000014e+01,7.722449477838010168e+00,4.588763592683593128e-45,7.673652451629119024e-46
1.592900000000000027e+01,7.722449477838010168e+00,4.589127291971496605e-45,7.676299811224305980e-46
1.594699999999999918e+01,7.722449477838010168e+00,4.589471259537459537e-45,7.678805137608402183e-46
1.596599999999999930e+01,7.722449477838010168e+00,4.589833715579883117e-45,7.681446799193413693e-46
1.598499999999999943e+01,7.722449477838010168e+00,4.590195535627111579e-45,7.684085533003198081e-46
1.600400000000000134e+01,7.722449477838010168e+00,4.590556721318944920e-45,7.686721337913997027e-46
1.602299999999999969e+01,7.722449477838010168e+00,4.590917274289238914e-45,7.689354212860007149e-46
1.604100000000000037e+01,7.722449477838010168e+00,4.591258268616642918e-45,7.691845811815948104e-46
1.605999999999999872e+01,7.722449477838010168e+00,4.591617594111597680e-45,7.694472978198393642e-46
1.607900000000000063e+01,7.722449477838010168e+00,4.591976291666407765e-45,7.697097211805962242e-46
1.609799999999999898e+01,7.722449477838010168e+00,4.592334362891839692e-45,7.699718511795562904e-46
1.611599999999999966e+01,7.722449477838010168e+00,4.592673011968107559e-45,7.702199141833143582e-46
1.613500000000000156e+01,7.722449477838010168e+00,4.593029868100383296e-45,7.704814726775055996e-46
1.615399999999999991e+01,7.722449477838010168e+00,4.593386102617449555e-45,7.707427375931236438e-46
1.617299999999999827e+01,7.722449477838010168e+00,4.593741717107545540e-45,7.710037088671842640e-46
1.619200000000000017e+01,7.722449477838010168e+00,4.594096713153287338e-45,7.712643864419585700e-46
1.621000000000000085e+01,7.722449477838010168e+00,4.594432456149495252e-45,7.715110731774220068e-46
1.622899999999999920e+01,7.722449477838010168e+00,4.594786252376932986e-45,7.717711786653865355e-46
1.624800000000000111e+01,7.722449477838010168e+00,4.595139434792152803e-45,7.720309903139369144e-46
1.626699999999999946e+01,7.722449477838010168e+00,4.595492004955883202e-45,7.722905080855306258e-46
1.628500000000000014e+01,7.722449477838010168e+00,4.595825455440894956e-45,7.725360959142903730e-46
1.630399999999999849e+01,7.722449477838010168e+00,4.596176837783780726e-45,7.727950413101720674e-46
1.632300000000000040e+01,7.722449477838010168e+00,4.596527612443542999e-45,7.730536927471743653e-46
1.634199999999999875e+01,7.722449477838010168e+00,4.596877780959506213e-45,7.733120502070702105e-46
1.636100000000000065e+01,7.722449477838010168e+00,4.597227344865660436e-45,7.735701136763937758e-46
1.637900000000000134e+01,7.722449477838010168e+00,4.597557954342052529e-45,7.738143236618848232e-46
1.639799999999999969e+01,7.722449477838010168e+00,4.597906345232349212e-45,7.740718146023310078e-46
1.641700000000000159e+01,7.722449477838010168e+00,4.598254136003245869e-45,7.743290115396957183e-46
1.643599999999999994e+01,7.722449477838010168e+00,4.598601328167912848e-45,7.745859144787868564e-46
1.645499999999999829e+01,7.722449477838010168e+00,4.598947923234320545e-45,7.748425234289152976e-46
1.647299999999999898e+01,7.722449477838010168e+00,4.599275727031172530e-45,7.750853554707501406e-46
1.649200000000000088e+01,7.722449477838010168e+00,4.599621163635347255e-45,7.753413919595384968e-46
1.651099999999999923e+01,7.722449477838010168e+00,4.599966007555806885e-45,7.755971345125104179e-46
1.653000000000000114e+01,7.722449477838010168e+00,4.600310260280250965e-45,7.758525831562587149e-46
1.654799999999999827e+01,7.722449477838010168e+00,4.600635850442482307e-45,7.760943160495121548e-46
1.656700000000000017e+01,7.722449477838010168e+00,4.600978956140793934e-45,7.763491924360640495e-46
1.658599999999999852e+01,7.722449477838010168e+00,4.601321474998531731e-45,7.766037750163497743e-46
1.660500000000000043e+01,7.722449477838010168e+00,4.601663408483546318e-45,7.768580638334853350e-46
1.662399999999999878e+01,7.722449477838010168e+00,4.602004758058739146e-45,7.771120589346576785e-46
1.664199999999999946e+01,7.722449477838010168e+00,4.602327604567734601e-45,7.773524149843009030e-46
1.666100000000000136e+01,7.722449477838010168e+00,4.602667821234972139e-45,7.776058382628457141e-46
1.667999999999999972e+01,7.722449477838010168e+00,4.603007458275440413e-45,7.778589679877313251e-46
1.669900000000000162e+01,7.722449477838010168e+00,4.603346517132689788e-45,7.781118042217594728e-46
1.671799999999999997e+01,7.722449477838010168e+00,4.603684999245428502e-45,7.783643470315769394e-46
1.673600000000000065e+01,7.722449477838010168e+00,4.604005135798797755e-45,7.786033275128142151e-46
1.675499999999999901e+01,7.722449477838010168e+00,4.604342498888140747e-45,7.788552991231639864e-46
1.677400000000000091e+01,7.722449477838010168e+00,4.604679289445462181e-45,7.791069775276805067e-46
1.679299999999999926e+01,7.722449477838010168e+00,4.605015508890599621e-45,7.793583628077597265e-46
1.681099999999999994e+01,7.722449477838010168e+00,4.605333507042582910e-45,7.795962469716149823e-46
1.682999999999999829e+01,7.722449477838010168e+00,4.605668618378747909e-45,7.798470616776896376e-46
1.684900000000000020e+01,7.722449477838010168e+00,4.606003162760141219e-45,7.800975835201982821e-46
1.686799999999999855e+01,7.722449477838010168e+00,4.606337141588109961e-45,7.803478125946299738e-46
1.688700000000000045e+01,7.722449477838010168e+00,4.606670556259358263e-45,7.805977489999392123e-46
1.690500000000000114e+01,7.722449477838010168e+00,4.606985903652254593e-45,7.808342609813211751e-46
1.692399999999999949e+01,7.722449477838010168e+00,4.607318223693420369e-45,7.810836277489136576e-46
1.694300000000000139e+01,7.722449477838010168e+00,4.607649983667758295e-45,7.813327021588305107e-46
1.696199999999999974e+01,7.722449477838010168e+00,4.607981184953910820e-45,7.815814843233252844e-46
1.698000000000000043e+01,7.722449477838010168e+00,4.608294440483758659e-45,7.818169032161605073e-46
1.699899999999999878e+01,7.722449477838010168e+00,4.608624557737576382e-45,7.820651166056200422e-46
1.701800000000000068e+01,7.722449477838010168e+00,4.608954120340371817e-45,7.823130380994038689e-46
1.703699999999999903e+01,7.722449477838010168e+00,4.609283129653062400e-45,7.825606678224601776e-46
1.705600000000000094e+01,7.722449477838010168e+00,4.609611587032134778e-45,7.828080059028617340e-46
1.707400000000000162e+01,7.722449477838010168e+00,4.609922249281732088e-45,7.830420572862109187e-46
1.709299999999999997e+01,7.722449477838010168e+00,4.610249635718891584e-45,7.832888278100772320e-46
1.711199999999999832e+01,7.722449477838010168e+00,4.610576474194867919e-45,7.835353070865761237e-46
1.713100000000000023e+01,7.722449477838010168e+00,4.610902766048842778e-45,7.837814952557521966e-46
1.714999999999999858e+01,7.722449477838010168e+00,4.611228512615636759e-45,7.840273924605890279e-46
1.716799999999999926e+01,7.722449477838010168e+00,4.611536612838685685e-45,7.842600794429934574e-46
1.718700000000000117e+01,7.722449477838010168e+00,4.611861301344878590e-45,7.845054104543611313e-46
1.720599999999999952e+01,7.722449477838010168e+00,4.612185448473102314e-45,7.847504509396127437e-46
1.722500000000000142e+01,7.722449477838010168e+00,4.612509055541259566e-45,7.849952010530138874e-46
1.724299999999999855e+01,7.722449477838010168e+00,4.612815133677274951e-45,7.852268018738505230e-46
1.726200000000000045e+01,7.722449477838010168e+00,4.613137692815665392e-45,7.854709869794388306e-46
1.728099999999999881e+01,7.722449477838010168e+00,4.613459715753754845e-45,7.857148821838642313e-46
1.730000000000000071e+01,7.722449477838010168e+00,4.613781203792831813e-45,7.859584876521483331e-46
1.731899999999999906e+01,7.722449477838010168e+00,4.614102158230014132e-45,7.862018035519548806e-46
1.733699999999999974e+01,7.722449477838010168e+00,4.614405729285721478e-45,7.864320463971812890e-46
1.735600000000000165e+01,7.722449477838010168e+00,4.614725648310269225e-45,7.866747988914747961e-46
1.737500000000000000e+01,7.722449477838010168e+00,4.615045037531961758e-45,7.869172623265284902e-46
1.739399999999999835e+01,7.722449477838010168e+00,4.615363898231659286e-45,7.871594368801292507e-46
1.741300000000000026e+01,7.722449477838010168e+00,4.615682231686152790e-45,7.874013227325533183e-46
1.743100000000000094e+01,7.722449477838010168e+00,4.615983325550927218e-45,7.876302116073682518e-46
1.744999999999999929e+01,7.722449477838010168e+00,4.616300635913583502e-45,7.878715357788386108e-46
1.746900000000000119e+01,7.722449477838010168e+00,4.616617422770667182e-45,7.881125717946439744e-46
1.748799999999999955e+01,7.722449477838010168e+00,4.616933687383056364e-45,7.883533198445816412e-46
1.750600000000000023e+01,7.722449477838010168e+00,4.617232825890465132e-45,7.885811314880548409e-46
1.752499999999999858e+01,7.722449477838010168e+00,4.617548077103474782e-45,7.888213193158427078e-46
1.754400000000000048e+01,7.722449477838010168e+00,4.617862809764939785e-45,7.890612197506606653e-46
1.756299999999999883e+01,7.722449477838010168e+00,4.618177025120111637e-45,7.893008329913706118e-46
1.758200000000000074e+01,7.722449477838010168e+00,4.618490724410310131e-45,7.895401592390591735e-46
1.760000000000000142e+01,7.722449477838010168e+00,4.618787438295242681e-45,7.897666248194739823e-46
1.761899999999999977e+01,7.722449477838010168e+00,4.619100136164447534e-45,7.900053927713673482e-46
1.763800000000000168e+01,7.722449477838010168e+00,4.619412321604692265e-45,7.902438743355952753e-46
1.765700000000000003e+01,7.722449477838010168e+00,4.619723995841986183e-45,7.904820697217582528e-46
1.767500000000000071e+01,7.722449477838010168e+00,4.620018795726848234e-45,7.907074647190417478e-46
1.769399999999999906e+01,7.722449477838010168e+00,4.620329477967626981e-45,7.909451034204596626e-46
1.771300000000000097e+01,7.722449477838010168e+00,4.620639652596722182e-45,7.911824565736385588e-46
1.773199999999999932e+01,7.722449477838010168e+00,4.620949320825106473e-45,7.914195243962756907e-46
1.775100000000000122e+01,7.722449477838010168e+00,4.621258483859973255e-45,7.916563071080522099e-46
1.776899999999999835e+01,7.722449477838010168e+00,4.621550910237288063e-45,7.918803647756823138e-46
1.778800000000000026e+01,7.722449477838010168e+00,4.621859092924480815e-45,7.921165929093959551e-46
1.780699999999999861e+01,7.722449477838010168e+00,4.622166773954399423e-45,7.923525365910399394e-46
1.782600000000000051e+01,7.722449477838010168e+00,4.622473954519489363e-45,7.925881960478878081e-46
1.784499999999999886e+01,7.722449477838010168e+00,4.622780635808509596e-45,7.928235715090748731e-46
1.786299999999999955e+01,7.722449477838010168e+00,4.623070716500019363e-45,7.930462970290951809e-46
1.788200000000000145e+01,7.722449477838010168e+00,4.623376428912193621e-45,7.932811201105892818e-46
1.790099999999999980e+01,7.722449477838010168e+00,4.623681645530635913e-45,7.935156598823645503e-46
1.792000000000000171e+01,7.722449477838010168e+00,4.623986367529659716e-45,7.937499165806685826e-46
1.793799999999999883e+01,7.722449477838010168e+00,4.624274596334137104e-45,7.939715830770886466e-46
1.795700000000000074e+01,7.722449477838010168e+00,4.624578358483308879e-45,7.942052892116026430e-46
1.797599999999999909e+01,7.722449477838010168e+00,4.624881629453176748e-45,7.944387129790091327e-46
1.799500000000000099e+01,7.722449477838010168e+00,4.625184410403845175e-45,7.946718546223041051e-46
1.801399999999999935e+01,7.722449477838010168e+00,4.625486702491849104e-45,7.949047143861354489e-46
1.803200000000000003e+01,7.722449477838010168e+00,4.625772634569560835e-45,7.951250585798588772e-46
1.805099999999999838e+01,7.722449477838010168e+00,4.626073977967495196e-45,7.953573701287558325e-46
1.807000000000000028e+01,7.722449477838010168e+00,4.626374835890911241e-45,7.955894005286613165e-46
1.808899999999999864e+01,7.722449477838010168e+00,4.626675209482414316e-45,7.958211500305325779e-46
1.810800000000000054e+01,7.722449477838010168e+00,4.626975099881127367e-45,7.960526188868732844e-46
1.812600000000000122e+01,7.722449477838010168e+00,4.627258761888620753e-45,7.962716465240108453e-46
1.814499999999999957e+01,7.722449477838010168e+00,4.627557714588858506e-45,7.965025695904745659e-46
1.816400000000000148e+01,7.722449477838010168e+00,4.627856187433502726e-45,7.967332127644081377e-46
1.818299999999999983e+01,7.722449477838010168e+00,4.628154181548020574e-45,7.969635763042073349e-46
1.820100000000000051e+01,7.722449477838010168e+00,4.628436051179958293e-45,7.971815577375761780e-46
1.821999999999999886e+01,7.722449477838010168e+00,4.628733116247472535e-45,7.974113774736623932e-46
1.823900000000000077e+01,7.722449477838010168e+00,4.629029705882132517e-45,7.976409183455101264e-46
1.825799999999999912e+01,7.722449477838010168e+00,4.629325821195959332e-45,7.978701806170889511e-46
1.827700000000000102e+01,7.722449477838010168e+00,4.629621463297597466e-45,7.980991645537303475e-46
1.829500000000000171e+01,7.722449477838010168e+00,4.629901109781590083e-45,7.983158401992631276e-46
1.831400000000000006e+01,7.722449477838010168e+00,4.630195833533693664e-45,7.985442828817482998e-46
1.833299999999999841e+01,7.722449477838010168e+00,4.630490087321712632e-45,7.987724480190733810e-46
1.835200000000000031e+01,7.722449477838010168e+00,4.630783872241115482e-45,7.990003358817634246e-46
1.837000000000000099e+01,7.722449477838010168e+00,4.631061763284079693e-45,7.992159741241485192e-46
1.838899999999999935e+01,7.722449477838010168e+00,4.631354638274841408e-45,7.994433228121007157e-46
1.840800000000000125e+01,7.722449477838010168e+00,4.631647047606538249e-45,7.996703950300674405e-46
1.842699999999999960e+01,7.722449477838010168e+00,4.631938992361655011e-45,7.998971910534759273e-46
1.844600000000000151e+01,7.722449477838010168e+00,4.632230473619421853e-45,8.001237111589505622e-46
1.846399999999999864e+01,7.722449477838010168e+00,4.632506187186091629e-45,8.003380548882597285e-46
1.848300000000000054e+01,7.722449477838010168e+00,4.632796768928689754e-45,8.005640384781565972e-46
1.850199999999999889e+01,7.722449477838010168e+00,4.633086890335995773e-45,8.007897469722259826e-46
1.852100000000000080e+01,7.722449477838010168e+00,4.633376552474504443e-45,8.010151806516447175e-46
1.853999999999999915e+01,7.722449477838010168e+00,4.633665756407515627e-45,8.012403397987007542e-46
1.855799999999999983e+01,7.722449477838010168e+00,4.633939317375652212e-45,8.014533954821416340e-46
1.857700000000000173e+01,7.722449477838010168e+00,4.634227632053205101e-45,8.016780208277712159e-46
1.859600000000000009e+01,7.722449477838010168e+00,4.634515491640722245e-45,8.019023724793443770e-46
1.861499999999999844e+01,7.722449477838010168e+00,4.634802897189014538e-45,8.021264507233701410e-46
1.863299999999999912e+01,7.722449477838010168e+00,4.635074758256107795e-45,8.023384834347539320e-46
1.865200000000000102e+01,7.722449477838010168e+00,4.635361282626528882e-45,8.025620300796515890e-46
1.867099999999999937e+01,7.722449477838010168e+00,4.635647356036639091e-45,8.027853041673739307e-46
1.869000000000000128e+01,7.722449477838010168e+00,4.635932979524939569e-45,8.030083059883971529e-46
1.870899999999999963e+01,7.722449477838010168e+00,4.636218154126836755e-45,8.032310358341646635e-46
1.872700000000000031e+01,7.722449477838010168e+00,4.636487906405023615e-45,8.034417924412205209e-46
1.874599999999999866e+01,7.722449477838010168e+00,4.636772209819531840e-45,8.036639934909249002e-46
1.876500000000000057e+01,7.722449477838010168e+00,4.637056067381513541e-45,8.038859234298368900e-46
1.878399999999999892e+01,7.722449477838010168e+00,4.637339480114296908e-45,8.041075825530629205e-46
1.878399999999999861e-02,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.756700000000000317e-02,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.635099999999999831e-02,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.513499999999999346e-02,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.391900000000000248e-02,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.126999999999999946e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314899999999999958e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502699999999999869e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690500000000000058e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.878400000000000070e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.066199999999999981e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.253999999999999893e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.441899999999999904e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.629699999999999815e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.817600000000000104e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.005399999999999738e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.193199999999999927e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.381100000000000216e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.568899999999999850e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.756700000000000039e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.944599999999999773e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.132399999999999962e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.320300000000000251e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.508099999999999885e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.695900000000000074e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.883799999999999808e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.071600000000000552e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.259399999999999631e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.447300000000000475e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.635099999999999554e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.823000000000000398e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.010799999999999477e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.198599999999999666e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.386500000000000510e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.574299999999999589e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.762099999999999778e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.949999999999999512e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.137799999999999701e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.325700000000000545e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.513499999999999623e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.701299999999999812e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.889199999999999546e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.076999999999999735e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.264799999999999924e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.452699999999999658e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.640499999999999847e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.828399999999999581e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.016199999999999770e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.203999999999999959e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.391899999999999693e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.579699999999999882e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.767500000000000071e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.955399999999999805e-01,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.014299999999999979e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.033099999999999907e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.051900000000000057e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070699999999999985e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.089499999999999913e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.108200000000000074e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127000000000000002e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.145799999999999930e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.164600000000000080e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.183400000000000007e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.202199999999999935e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220900000000000096e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.239700000000000024e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.258499999999999952e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.277300000000000102e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.296100000000000030e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314899999999999958e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333599999999999897e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.352400000000000047e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.371199999999999974e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.389999999999999902e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.408800000000000052e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.427599999999999980e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.446299999999999919e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.465100000000000069e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483899999999999997e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502699999999999925e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.521500000000000075e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540300000000000002e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.558999999999999941e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.577800000000000091e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.596600000000000019e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.615399999999999947e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.634200000000000097e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.653000000000000025e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.671799999999999953e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690499999999999892e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.709300000000000042e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.728099999999999969e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.746899999999999897e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.765700000000000047e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.784499999999999975e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.803199999999999914e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.822000000000000064e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.840799999999999992e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.859599999999999920e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.878400000000000070e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.897199999999999998e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.915899999999999936e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.934700000000000086e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.953500000000000014e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.972299999999999942e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.991100000000000092e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.009900000000000020e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.028599999999999959e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.047400000000000109e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.066199999999999815e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.084999999999999964e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.103800000000000114e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.122599999999999820e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.141300000000000203e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.160099999999999909e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.178900000000000059e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.197700000000000209e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.216499999999999915e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.235300000000000065e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.254000000000000004e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.272800000000000153e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.291599999999999859e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.310400000000000009e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.329200000000000159e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.347999999999999865e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.366800000000000015e+00,8.228571677694517916e+00,0.000000000000000000e+00,0.000000000000000000e+00
